pt_root_id,Area Membership
864691135163330093,V1
864691135915974246,V1
864691135915974246,V1
864691135616840553,V1
864691135737596548,V1
864691135355029455,V1
864691135355993295,V1
864691135762779446,V1
864691135865212380,V1
864691135926589198,V1
864691136419544727,RL
864691136419544727,V1
864691136419544727,V1
864691135292965046,V1
864691135545658408,V1
864691135995554730,V1
864691136020919032,V1
864691136020919032,V1
864691135910216617,V1
864691135565664343,V1
864691135565664343,V1
864691135491158759,V1
864691135491158759,V1
864691135463857470,V1
864691135275436773,V1
864691135386581077,V1
864691135386581077,V1
864691135975037039,V1
864691136144642100,V1
864691135719651633,V1
864691135738070129,V1
864691134941157731,V1
864691135014167446,V1
864691136144224308,V1
864691135781475408,V1
864691135759684174,V1
864691135759684174,V1
864691135856183086,V1
864691136754968430,V1
864691135355807695,V1
864691135842062307,V1
864691135940293889,V1
864691135940293889,V1
864691135274760677,V1
864691135942023284,V1
864691135270586277,V1
864691135991837633,V1
864691135926136078,V1
864691136362339298,V1
864691136362339298,V1
864691135498064403,V1
864691135342189233,V1
864691135469330770,V1
864691135374017480,V1
864691136210345404,V1
864691136210345404,V1
864691136362476770,V1
864691135838243987,V1
864691135383418091,V1
864691136966708430,V1
864691136195230028,V1
864691135308163654,V1
864691135946651940,V1
864691135182910466,V1
864691135570150022,V1
864691136312901181,V1
864691136210428092,V1
864691135208943225,V1
864691135538768754,V1
864691135538768754,V1
864691135926878676,V1
864691135926878676,V1
864691135726100543,V1
864691136039974142,V1
864691136274355725,V1
864691136209777596,V1
864691135359495512,V1
864691135013554070,V1
864691135509379081,V1
864691135256861871,V1
864691136100558709,V1
864691137054388086,V1
864691135123442215,V1
864691135491360103,V1
864691136023823929,V1
864691136023823929,V1
864691136106445529,V1
864691136673651079,V1
864691135593522475,V1
864691135940867494,V1
864691135491230567,V1
864691135341589445,V1
864691135941714548,V1
864691136391034751,V1
864691135408058569,V1
864691135408058569,V1
864691135408058569,V1
864691135585906300,V1
864691135342287557,V1
864691135211122112,V1
864691135013889014,V1
864691136042220374,V1
864691135416200890,V1
864691135491879519,V1
864691135273272337,V1
864691136124623654,V1
864691135715980058,V1
864691136990735509,V1
864691135408344265,V1
864691135737672836,V1
864691135851582919,V1
864691135763014454,V1
864691137198217793,V1
864691135408105929,V1
864691135610420999,V1
864691135294133004,V1
864691135776960941,V1
864691136210205884,V1
864691135693555647,V1
864691135807939101,V1
864691135759686990,V1
864691135884943984,V1
864691135383887595,V1
864691135947445345,V1
864691136090233399,V1
864691136040509694,V1
864691137054227318,V1
864691137054227318,V1
864691135568809196,V1
864691135940635302,V1
864691135308222790,V1
864691134989511034,V1
864691135293917708,V1
864691135616740713,V1
864691136040098046,V1
864691135685289655,V1
864691136135689867,V1
864691135234069081,V1
864691135910666921,V1
864691135910666921,V1
864691136618246107,RL
864691136090115383,RL
864691136334541235,V1
864691136124354598,V1
864691135338147302,V1
864691135851766215,V1
864691135726649663,V1
864691135292437942,V1
864691135292437942,V1
864691135338644710,V1
864691134941122147,V1
864691135527165892,V1
864691136105467865,V1
864691135865494149,V1
864691135475913024,V1
864691135105063245,V1
864691136662639326,V1
864691135942378612,V1
864691135942378612,V1
864691135851482823,V1
864691135463599934,V1
864691135429598512,V1
864691135786465988,V1
864691136809799790,V1
864691135584931448,V1
864691136024833593,V1
864691136024833593,V1
864691136812487795,V1
864691135716170778,V1
864691135341748401,V1
864691135786536132,V1
864691136297540891,V1
864691136297540891,V1
864691136391373439,V1
864691136602789585,V1
864691136137751933,V1
864691136123732262,V1
864691135213998392,V1
864691136066426008,V1
864691135182658818,V1
864691136124381734,V1
864691136124381734,V1
864691135800748130,V1
864691135386171477,V1
864691136117086116,V1
864691135857187374,V1
864691135342303409,V1
864691135105268301,V1
864691135616777577,V1
864691135463351965,V1
864691135490670439,V1
864691135590530315,V1
864691135498607379,V1
864691135772777803,V1
864691135940710566,V1
864691135278732961,V1
864691136991041173,V1
864691135105143629,V1
864691135478884806,V1
864691135374126792,V1
864691136144196660,V1
864691136135190923,V1
864691135303831207,V1
864691135927016916,V1
864691136724763901,V1
864691135639796539,V1
864691135455054186,V1
864691135455054186,V1
864691135731223737,V1
864691135279339169,V1
864691136483450668,V1
864691136297878811,V1
864691135726653759,V1
864691135594100011,V1
864691135561138401,V1
864691135341655749,V1
864691136926062410,V1
864691135274881509,V1
864691135274881509,V1
864691135210763200,V1
864691135182444802,V1
864691136903767474,V1
864691136089748791,V1
864691136602471889,V1
864691136137288573,V1
864691135545087016,V1
864691134918495498,V1
864691135455043690,V1
864691135455043690,V1
864691136674028423,V1
864691136674028423,V1
864691135105075789,V1
864691135777867616,V1
864691135293091510,V1
864691134885231866,V1
864691135809980620,V1
864691135809980620,V1
864691135953043747,V1
864691135953043747,V1
864691135953043747,V1
864691136578647572,V1
864691135013605526,V1
864691135214030648,V1
864691135473174834,V1
864691135866737541,V1
864691134989272442,V1
864691134989272442,V1
864691136484016428,V1
864691135545301544,V1
864691136618272987,V1
864691135919514800,V1
864691135616964457,V1
864691135926717710,V1
864691135270628261,V1
864691135783499059,V1
864691135783499059,V1
864691135763046710,V1
864691135763046710,V1
864691135810526924,V1
864691135565831447,V1
864691136124700966,V1
864691136966800590,V1
864691136437301150,V1
864691135156592740,V1
864691135100975136,V1
864691135367970809,V1
864691136362619106,V1
864691136084847212,V1
864691135348972247,V1
864691135719395121,V1
864691135565623639,V1
864691136274556941,V1
864691135563891140,V1
864691135874136206,RL
864691135510031625,RL
864691135586090620,V1
864691135586090620,V1
864691135538730866,V1
864691136371715976,V1
864691135275283429,V1
864691135275283429,V1
864691135275283429,V1
864691136334222771,V1
864691135940072358,V1
864691135490678887,V1
864691135488734266,V1
864691136031659963,V1
864691136273802174,V1
864691135335274729,V1
864691135335274729,V1
864691137197920321,V1
864691134989478522,V1
864691135014131862,V1
864691135468652626,V1
864691136066689688,V1
864691136066689688,V1
864691135469457746,V1
864691135755698898,V1
864691135211106240,V1
864691135395187189,V1
864691135941699700,V1
864691135941699700,V1
864691135941699700,V1
864691135783225395,V1
864691135754891469,V1
864691136195396684,V1
864691136195396684,V1
864691136312751933,V1
864691136194796246,V1
864691135303927719,V1
864691136443988611,V1
864691135082542327,V1
864691135697188762,V1
864691135544362536,V1
864691135544362536,V1
864691135269816997,V1
864691137020798318,V1
864691136041507414,V1
864691136487012882,V1
864691135502269109,V1
864691135571613165,V1
864691135416233402,V1
864691136362442466,V1
864691136362442466,V1
864691135987922435,V1
864691135234125913,V1
864691136273626381,V1
864691135719314481,V1
864691135719314481,V1
864691135616714857,V1
864691135341881541,V1
864691135407933641,V1
864691135874280590,V1
864691135851820743,V1
864691135509881097,V1
864691135386632833,V1
864691136379971541,AL
864691136273887166,V1
864691135700508962,V1
864691136287533763,V1
864691135737764484,V1
864691135591334667,V1
864691135941873524,V1
864691135942137204,V1
864691135725379243,V1
864691135661231600,V1
864691135349546455,V1
864691135777976765,V1
864691135772730875,V1
864691135213654656,V1
864691135576229662,V1
864691136238458172,V1
864691135447628372,V1
864691135293462796,V1
864691135975554415,V1
864691135976528451,V1
864691135585304131,V1
864691135114143385,V1
864691135684426994,V1
864691135394529013,V1
864691135494786192,V1
864691135699547938,V1
864691135799739234,V1
864691136595494306,V1
864691136210313404,V1
864691135416805306,V1
864691135919597232,V1
864691135565152855,V1
864691135387043201,V1
864691136089866807,V1
864691135383207386,V1
864691136176328710,V1
864691136057026264,V1
864691136092172212,V1
864691135135873561,V1
864691136108698296,RL
864691135759690830,V1
864691136009452206,V1
864691136227760977,V1
864691136334800307,V1
864691135208635513,V1
864691135700146978,V1
864691135645287407,V1
864691135942098804,RL
864691135013352694,V1
864691135464406341,V1
864691136974293020,V1
864691135919523248,V1
864691136040180734,V1
864691135919208368,V1
864691136119203096,V1
864691136371553928,V1
864691135988496896,V1
864691135341977521,V1
864691136175353606,V1
864691137198234177,V1
864691136032905403,V1
864691136484091692,V1
864691136228210769,V1
864691135586335356,V1
864691135586335356,V1
864691136779574382,V1
864691135876746323,V1
864691135544417832,V1
864691135377304818,V1
864691136309685850,V1
864691135687644896,AL
864691135884750960,RL
864691135884750960,V1
864691136237210127,V1
864691136237210127,V1
864691135565443863,V1
864691136040236286,V1
864691136040236286,V1
864691136595211426,V1
864691136595211426,V1
864691135730908345,V1
864691135772345595,V1
864691135491611231,V1
864691135491611231,V1
864691135429556272,V1
864691135700168738,V1
864691135132959392,V1
864691135132959392,V1
864691135441422152,V1
864691135946431268,V1
864691135472871986,V1
864691136451910399,V1
864691135307895878,V1
864691135639745083,V1
864691135545555752,V1
864691135976638787,V1
864691135208504185,V1
864691136273712318,V1
864691136388264567,V1
864691135731187897,V1
864691135730600377,V1
864691135730600377,V1
864691135183025154,V1
864691135926846990,V1
864691135874574222,V1
864691135874574222,V1
864691135874574222,V1
864691135874574222,V1
864691135759244110,V1
864691135395137013,V1
864691135939423489,V1
864691134940788323,V1
864691136974553884,V1
864691135741386603,V1
864691136117133476,V1
864691136227899729,V1
864691136487934738,V1
864691136487934738,V1
864691136487934738,V1
864691137198230337,V1
864691136275204621,V1
864691136275204621,V1
864691135446790546,V1
864691136312681277,V1
864691135279429025,V1
864691136444791171,V1
864691135698484245,V1
864691135698484245,V1
864691135570103174,V1
864691135781811024,V1
864691135013863574,V1
864691135013863574,V1
864691135700314914,V1
864691135700314914,V1
864691135700314914,V1
864691135341768881,V1
864691135509563913,V1
864691137020596590,V1
864691137020596590,V1
864691135462675101,V1
864691136926350666,V1
864691136334675123,V1
864691136388589943,V1
864691136925793354,V1
864691136925793354,V1
864691136312727101,V1
864691135724885675,V1
864691136039701502,V1
864691135777503933,V1
864691136100610933,V1
864691136005145034,V1
864691135945952036,V1
864691135945952036,V1
864691135571548909,V1
864691135195183658,V1
864691136423418927,V1
864691135976572227,V1
864691135954897672,V1
864691135275392741,V1
864691136380004565,V1
864691136380004565,V1
864691135360869703,V1
864691135474618944,V1
864691135474618944,V1
864691135700521250,V1
864691135700521250,V1
864691135700521250,V1
864691135561342177,V1
864691135359577944,V1
864691135700072226,V1
864691135700072226,V1
864691135181787138,V1
864691136052068595,V1
864691135349286615,V1
864691135349286615,V1
864691135762653750,V1
864691136483827500,V1
864691136123798566,V1
864691135359749464,V1
864691135359749464,V1
864691135915998822,V1
864691135874519950,V1
864691135874519950,V1
864691136966711758,V1
864691135952763171,V1
864691135374595657,V1
864691135374595657,V1
864691136085283180,V1
864691135715581466,V1
864691136618250459,V1
864691136974634524,V1
864691135416723130,V1
864691135416723130,V1
864691136238463548,V1
864691135976833859,V1
864691135976833859,V1
864691135565122071,V1
864691136116449444,V1
864691136912255217,V1
864691135416389306,V1
864691135659007618,V1
864691136052052467,V1
864691136052052467,V1
864691135778216893,V1
864691136051737843,V1
864691134918284042,V1
864691134918284042,V1
864691134918284042,V1
864691135163301421,V1
864691135429090608,V1
864691136618130907,V1
864691135100777760,V1
864691135013749398,V1
864691135737644164,V1
864691135397405473,V1
864691136952387551,RL
864691135013105654,V1
864691135715713562,V1
864691135355998671,V1
864691134964997663,V1
864691136926053706,V1
864691135614729931,V1
864691135135382809,V1
864691135135382809,V1
864691135538399602,V1
864691135719431729,V1
864691135279319201,V1
864691136309886554,AL
864691135462770494,V1
864691136066462104,V1
864691135942115956,V1
864691135135727129,V1
864691135135727129,V1
864691135989560064,V1
864691135503170741,V1
864691136195082728,V1
864691136423585839,V1
864691135572051949,V1
864691135066009156,V1
864691136389372023,V1
864691135122894887,V1
864691135988133379,V1
864691135988133379,V1
864691135941572980,V1
864691135696500122,V1
864691135687580384,V1
864691136812671859,V1
864691136812671859,V1
864691135866564741,V1
864691135081725687,V1
864691135308095046,V1
864691135919557296,V1
864691135564646743,V1
864691135234076505,V1
864691136389122423,V1
864691135782801459,V1
864691135446785426,V1
864691135446392210,V1
864691135684655543,V1
864691135455188074,V1
864691136274013630,V1
864691135489420346,V1
864691135783104819,V1
864691134989629562,V1
864691134989629562,V1
864691135323756956,V1
864691135292821942,V1
864691135133527456,V1
864691135572113189,V1
864691135338698726,V1
864691135213195392,V1
864691135864758748,V1
864691135915167846,V1
864691136578693652,V1
864691136578693652,V1
864691136911622897,V1
864691136812486771,V1
864691135294117900,V1
864691135731233465,V1
864691135492358239,V1
864691135859575144,V1
864691135865530076,V1
864691136039919870,V1
864691136039919870,V1
864691134940505187,V1
864691136021441016,V1
864691136228145489,V1
864691135700457762,V1
864691136106755033,V1
864691136110030520,V1
864691135498686483,V1
864691135395164917,V1
864691135976523075,V1
864691135645667311,V1
864691135568964332,V1
864691135394983157,V1
864691135394983157,V1
864691136577482772,V1
864691135940289025,V1
864691135661416432,V1
864691135749587753,V1
864691135447592020,V1
864691136619342733,V1
864691136361497570,V1
864691136209860540,V1
864691135454781546,V1
864691136391336575,V1
864691135926569486,V1
864691135926569486,V1
864691135464483141,V1
864691135341992901,V1
864691135699496482,V1
