,Input Depth,Output Depth,Area Membership Root,Area Membership Post
47414,212.26246775232505,208.48881383584643,RL,V1
47415,138.4888733557895,208.48881383584643,V1,V1
47416,138.4888733557895,208.48881383584643,RL,V1
47417,191.76618175363419,208.48881383584643,RL,V1
47418,284.471515190831,208.48881383584643,RL,V1
47419,131.069597787594,208.48881383584643,RL,V1
47420,131.069597787594,208.48881383584643,V1,V1
47421,145.79913215562848,208.48881383584643,AL,V1
47422,212.00432110848226,208.48881383584643,RL,V1
47423,188.76699799648236,208.48881383584643,AL,V1
47424,171.73633584630053,208.48881383584643,AL,V1
47425,171.73633584630053,208.48881383584643,RL,V1
47426,245.70750062924117,305.8794951850926,RL,V1
47427,334.91408881723237,305.8794951850926,RL,V1
47428,334.3229404289303,305.8794951850926,RL,V1
47429,233.45796511007444,305.8794951850926,RL,V1
47430,233.45796511007444,305.8794951850926,RL,V1
47431,233.45796511007444,305.8794951850926,RL,V1
47432,340.3751800233924,305.8794951850926,RL,V1
47433,168.96818975402502,305.8794951850926,RL,V1
47434,168.96818975402502,305.8794951850926,RL,V1
47435,214.5038282565701,305.8794951850926,RL,V1
47436,307.157312325819,305.8794951850926,AL,V1
47437,307.157312325819,305.8794951850926,RL,V1
47438,381.9051444994158,305.8794951850926,RL,V1
47439,313.4039426301899,380.89642782440603,RL,RL
47440,313.4039426301899,380.89642782440603,V1,RL
47441,289.7429836215947,380.89642782440603,RL,RL
47442,289.7429836215947,380.89642782440603,AL,RL
47443,399.9386848952528,380.89642782440603,RL,RL
47444,358.74521959713667,380.89642782440603,V1,RL
47445,372.423494610706,380.89642782440603,AL,RL
47446,211.32195876904163,380.89642782440603,RL,RL
47447,450.07773697986613,380.89642782440603,V1,RL
47448,450.07773697986613,380.89642782440603,AL,RL
47449,534.9416320932783,380.89642782440603,RL,RL
47450,238.35365940964707,380.89642782440603,V1,RL
47451,238.35365940964707,380.89642782440603,AL,RL
47452,310.191813661509,380.89642782440603,AL,RL
47453,478.7993575636608,380.89642782440603,AL,RL
47454,192.6555644058055,380.89642782440603,RL,RL
47455,248.20345304874755,380.89642782440603,AL,RL
47456,374.45777698034334,380.89642782440603,V1,RL
47457,280.8565583001498,380.89642782440603,V1,RL
47458,183.12102540884777,380.89642782440603,AL,RL
47459,183.12102540884777,380.89642782440603,V1,RL
47460,292.50592732516355,380.89642782440603,V1,RL
47461,350.48598327936764,380.89642782440603,AL,RL
47462,479.3167786413218,380.89642782440603,AL,RL
47463,212.81529603843106,380.89642782440603,RL,RL
47464,212.81529603843106,380.89642782440603,RL,RL
47465,212.81529603843106,380.89642782440603,AL,RL
47466,212.81529603843106,380.89642782440603,RL,RL
47467,346.85235624331233,380.89642782440603,RL,RL
47468,352.3686489060599,380.89642782440603,RL,RL
47469,304.4290793344507,380.89642782440603,RL,RL
47470,137.6892007592086,380.89642782440603,AL,RL
47471,137.6892007592086,380.89642782440603,AL,RL
47472,355.0241656795203,380.89642782440603,AL,RL
47473,138.66915974163888,189.41363800424517,AL,V1
47474,191.2643667886055,189.41363800424517,V1,V1
47475,221.244383210094,189.41363800424517,RL,V1
47476,478.7993575636608,189.41363800424517,RL,V1
47477,218.61499297043338,189.41363800424517,RL,V1
47478,218.61499297043338,189.41363800424517,RL,V1
47479,218.61499297043338,189.41363800424517,V1,V1
47480,465.0553320247698,189.41363800424517,V1,V1
47481,134.12580412708996,189.41363800424517,AL,V1
47482,247.17228073901748,189.41363800424517,V1,V1
47483,247.17228073901748,189.41363800424517,AL,V1
47484,214.2009708762529,189.41363800424517,V1,V1
47485,214.2009708762529,189.41363800424517,V1,V1
47486,214.2009708762529,189.41363800424517,V1,V1
47487,171.0472688028366,189.41363800424517,V1,V1
47488,171.0472688028366,189.41363800424517,V1,V1
47489,132.09996111778875,189.41363800424517,V1,V1
47490,132.09996111778875,189.41363800424517,RL,V1
47491,157.8811260087778,189.41363800424517,V1,V1
47492,143.61259752914177,189.41363800424517,V1,V1
47493,230.50854966003908,189.41363800424517,AL,V1
47494,427.04156763041937,189.41363800424517,V1,V1
47495,150.54760101445166,189.41363800424517,RL,V1
47496,263.4108142039753,166.03247334816558,RL,RL
47497,186.09098995189106,166.03247334816558,V1,RL
47498,211.87698112601396,166.03247334816558,V1,RL
47499,211.87698112601396,166.03247334816558,AL,RL
47500,211.87698112601396,166.03247334816558,AL,RL
47501,211.87698112601396,166.03247334816558,RL,RL
47502,246.64806690765795,166.03247334816558,RL,RL
47503,221.244383210094,166.03247334816558,RL,RL
47504,221.244383210094,166.03247334816558,V1,RL
47505,174.20194178846705,166.03247334816558,V1,RL
47506,387.7918943143816,166.03247334816558,V1,RL
47507,387.7918943143816,166.03247334816558,V1,RL
47508,134.12580412708996,166.03247334816558,AL,RL
47509,134.12580412708996,166.03247334816558,RL,RL
47510,223.72207076410956,166.03247334816558,RL,RL
47511,223.72207076410956,166.03247334816558,RL,RL
47512,115.74405904706964,166.03247334816558,RL,RL
47513,264.2293590591285,166.03247334816558,RL,RL
47514,109.0473761494304,166.03247334816558,RL,RL
47515,187.893742907325,166.03247334816558,V1,RL
47516,417.5003531037489,166.03247334816558,RL,RL
47517,144.7592334831523,166.03247334816558,RL,RL
47518,144.7592334831523,166.03247334816558,V1,RL
47519,390.62119540960975,363.4707118976017,V1,RL
47520,360.1826010918171,363.4707118976017,RL,RL
47521,283.62661198762567,363.4707118976017,RL,RL
47522,283.62661198762567,363.4707118976017,V1,RL
47523,450.07773697986613,363.4707118976017,RL,RL
47524,450.07773697986613,363.4707118976017,RL,RL
47525,450.07773697986613,363.4707118976017,AL,RL
47526,450.07773697986613,363.4707118976017,AL,RL
47527,450.07773697986613,363.4707118976017,RL,RL
47528,293.6781991171344,363.4707118976017,V1,RL
47529,336.6766400891173,363.4707118976017,RL,RL
47530,336.6766400891173,363.4707118976017,RL,RL
47531,212.81529603843106,363.4707118976017,V1,RL
47532,212.81529603843106,363.4707118976017,AL,RL
47533,166.41668841992464,161.0205392862948,V1,RL
47534,110.32643619714236,161.0205392862948,AL,RL
47535,110.32643619714236,161.0205392862948,AL,RL
47536,267.6561100737741,161.0205392862948,AL,RL
47537,110.82449432039162,161.0205392862948,RL,RL
47538,134.16600581063895,161.0205392862948,RL,RL
47539,101.59076081723016,161.0205392862948,AL,RL
47540,115.35120302852052,161.0205392862948,RL,RL
47541,183.12102540884777,161.0205392862948,RL,RL
47542,183.12102540884777,161.0205392862948,AL,RL
47543,197.56799102775386,161.0205392862948,RL,RL
47544,197.56799102775386,161.0205392862948,RL,RL
47545,476.3538667870521,161.0205392862948,AL,RL
47546,244.02896580165654,161.0205392862948,V1,RL
47547,244.02896580165654,161.0205392862948,AL,RL
47548,158.72501759250596,161.0205392862948,RL,RL
47549,158.72501759250596,161.0205392862948,RL,RL
47550,162.10315621083305,186.86693430571182,RL,AL
47551,162.10315621083305,186.86693430571182,RL,AL
47552,226.1561737913944,186.86693430571182,RL,AL
47553,226.1561737913944,186.86693430571182,RL,AL
47554,140.62251834728445,186.86693430571182,V1,AL
47555,425.2443661019303,186.86693430571182,AL,AL
47556,281.23383685363336,186.86693430571182,V1,AL
47557,478.7993575636608,186.86693430571182,V1,AL
47558,223.16837778356654,186.86693430571182,V1,AL
47559,247.17228073901748,186.86693430571182,RL,AL
47560,247.17228073901748,186.86693430571182,V1,AL
47561,259.6086338824256,186.86693430571182,AL,AL
47562,115.74405904706964,186.86693430571182,V1,AL
47563,185.26420784959973,186.86693430571182,RL,AL
47564,185.26420784959973,186.86693430571182,AL,AL
47565,259.6515818417644,186.86693430571182,AL,AL
47566,264.2293590591285,186.86693430571182,AL,AL
47567,175.97284542450058,186.86693430571182,AL,AL
47568,272.22836714547935,186.86693430571182,RL,AL
47569,372.423494610706,365.49291318213386,RL,RL
47570,352.3686489060599,365.49291318213386,RL,RL
47571,241.69841511197114,365.49291318213386,RL,RL
47572,285.6667895550071,365.49291318213386,RL,RL
47573,184.03925169629832,365.49291318213386,V1,RL
47574,184.03925169629832,365.49291318213386,V1,RL
47575,240.54131971913338,365.49291318213386,LM,RL
47576,184.01569691916944,365.49291318213386,V1,RL
47577,264.080718825994,365.49291318213386,AL,RL
47578,194.70831428087544,365.49291318213386,RL,RL
47579,336.5708613458778,365.49291318213386,RL,RL
47580,336.5708613458778,365.49291318213386,RL,RL
47581,388.49529644266966,365.49291318213386,RL,RL
47582,388.49529644266966,365.49291318213386,RL,RL
47583,394.6165235340828,365.49291318213386,V1,RL
47584,248.52486545742892,365.49291318213386,RL,RL
47585,283.62661198762567,365.49291318213386,RL,RL
47586,241.5546313897684,365.49291318213386,AL,RL
47587,241.5546313897684,365.49291318213386,RL,RL
47588,482.85783475573044,365.49291318213386,RL,RL
47589,286.47981479124536,365.49291318213386,RL,RL
47590,286.47981479124536,365.49291318213386,RL,RL
47591,356.9690271029529,365.49291318213386,V1,RL
47592,346.2757737005988,365.49291318213386,RL,RL
47593,346.2757737005988,365.49291318213386,V1,RL
47594,346.2757737005988,365.49291318213386,V1,RL
47595,343.9095590278564,365.49291318213386,V1,RL
47596,557.5347452965847,363.75536170756135,V1,AL
47597,557.5347452965847,363.75536170756135,AL,AL
47598,237.60693479667867,363.75536170756135,RL,AL
47599,237.60693479667867,363.75536170756135,AL,AL
47600,390.6042593938043,363.75536170756135,V1,AL
47601,390.6042593938043,363.75536170756135,RL,AL
47602,304.3069130931224,363.75536170756135,AL,AL
47603,372.423494610706,363.75536170756135,AL,AL
47604,372.423494610706,363.75536170756135,RL,AL
47605,258.1244032953061,363.75536170756135,RL,AL
47606,258.1244032953061,363.75536170756135,RL,AL
47607,214.43394478389604,363.75536170756135,RL,AL
47608,214.43394478389604,363.75536170756135,V1,AL
47609,214.43394478389604,363.75536170756135,LM,AL
47610,214.43394478389604,363.75536170756135,AL,AL
47611,308.3665748435566,363.75536170756135,RL,AL
47612,225.87617732568103,399.9386848952528,RL,RL
47613,225.87617732568103,399.9386848952528,V1,RL
47614,418.3453714239645,399.9386848952528,V1,RL
47615,450.07773697986613,399.9386848952528,V1,RL
47616,364.33217553778326,399.9386848952528,V1,RL
47617,487.6869674434702,399.9386848952528,AL,RL
47618,394.37516756123694,399.9386848952528,V1,RL
47619,229.6963047557696,399.9386848952528,AL,RL
47620,229.6963047557696,399.9386848952528,RL,RL
47621,351.2411191318493,399.9386848952528,RL,RL
47622,351.2411191318493,399.9386848952528,RL,RL
47623,337.10253103891904,399.9386848952528,AL,RL
47624,205.02827989275306,399.9386848952528,RL,RL
47625,205.02827989275306,399.9386848952528,RL,RL
47626,390.3617188625938,399.9386848952528,AL,RL
47627,469.0699366342108,399.9386848952528,RL,RL
47628,307.2432071910089,399.9386848952528,RL,RL
47629,243.6218319934166,399.9386848952528,AL,RL
47630,243.6218319934166,399.9386848952528,RL,RL
47631,429.72815444479926,399.9386848952528,RL,RL
47632,285.6667895550071,399.9386848952528,AL,RL
47633,184.47528643495096,399.9386848952528,RL,RL
47634,343.38488314822405,399.9386848952528,RL,RL
47635,352.7765630462686,399.9386848952528,AL,RL
47636,379.76239493262625,399.9386848952528,RL,RL
47637,394.6165235340828,399.9386848952528,RL,RL
47638,304.4290793344507,399.9386848952528,AL,RL
47639,304.4290793344507,399.9386848952528,RL,RL
47640,376.8570255308506,399.9386848952528,RL,RL
47641,376.8570255308506,399.9386848952528,RL,RL
47642,376.8570255308506,399.9386848952528,RL,RL
47643,376.8570255308506,399.9386848952528,V1,RL
47644,192.16274047929275,399.9386848952528,RL,RL
47645,249.6049100985523,418.003294805265,RL,RL
47646,286.04935802012864,418.003294805265,RL,RL
47647,286.04935802012864,418.003294805265,V1,RL
47648,150.33638993249153,418.003294805265,RL,RL
47649,138.4888733557895,418.003294805265,V1,RL
47650,138.4888733557895,418.003294805265,RL,RL
47651,475.53283611792773,418.003294805265,RL,RL
47652,399.45374865089633,418.003294805265,AL,RL
47653,399.45374865089633,418.003294805265,RL,RL
47654,281.33109029383684,418.003294805265,RL,RL
47655,397.8426406563252,418.003294805265,RL,RL
47656,397.8426406563252,418.003294805265,AL,RL
47657,397.8426406563252,418.003294805265,RL,RL
47658,334.0946193387895,418.003294805265,AL,RL
47659,418.55317259540766,418.003294805265,RL,RL
47660,229.033249655839,418.003294805265,AL,RL
47661,329.54189921387115,418.003294805265,V1,RL
47662,329.54189921387115,418.003294805265,AL,RL
47663,407.6965979973203,418.003294805265,V1,RL
47664,407.6965979973203,418.003294805265,RL,RL
47665,469.0699366342108,418.003294805265,V1,RL
47666,213.50456308811746,418.003294805265,AL,RL
47667,213.50456308811746,418.003294805265,RL,RL
47668,213.50456308811746,418.003294805265,V1,RL
47669,213.50456308811746,418.003294805265,AL,RL
47670,450.07773697986613,418.003294805265,V1,RL
47671,436.17752782322754,418.003294805265,AL,RL
47672,425.5303723556542,418.003294805265,RL,RL
47673,192.69778985505266,418.003294805265,AL,RL
47674,449.5836096907715,418.003294805265,V1,RL
47675,322.25704443774043,418.003294805265,RL,RL
47676,396.81641027348286,418.003294805265,RL,RL
47677,193.8987573037749,418.003294805265,AL,RL
47678,193.8987573037749,418.003294805265,RL,RL
47679,286.1093279379728,418.003294805265,V1,RL
47680,513.4403294929676,418.003294805265,RL,RL
47681,270.5584159695516,418.003294805265,RL,RL
47682,417.5003531037489,418.003294805265,AL,RL
47683,346.85235624331233,396.81641027348286,AL,RL
47684,310.191813661509,396.81641027348286,V1,RL
47685,394.95547882490706,396.81641027348286,V1,RL
47686,417.32139556758494,396.81641027348286,V1,RL
47687,208.23150481910568,396.81641027348286,RL,RL
47688,208.23150481910568,396.81641027348286,RL,RL
47689,351.2411191318493,396.81641027348286,RL,RL
47690,351.2411191318493,396.81641027348286,RL,RL
47691,249.72011117403832,396.81641027348286,RL,RL
47692,249.72011117403832,396.81641027348286,RL,RL
47693,478.7993575636608,396.81641027348286,LM,RL
47694,226.2988313038535,396.81641027348286,AL,RL
47695,408.62869679457816,396.81641027348286,RL,RL
47696,199.78842686016188,396.81641027348286,AL,RL
47697,240.54131971913338,396.81641027348286,RL,RL
47698,212.00432110848226,396.81641027348286,RL,RL
47699,373.8184782439956,396.81641027348286,AL,RL
47700,288.4529702787528,396.81641027348286,RL,RL
47701,390.6042593938043,396.81641027348286,RL,RL
47702,390.6042593938043,396.81641027348286,AL,RL
47703,414.8295463943766,396.81641027348286,RL,RL
47704,328.5547146037799,396.81641027348286,RL,RL
47705,253.20327737794648,396.81641027348286,AL,RL
47706,253.20327737794648,396.81641027348286,AL,RL
47707,135.10917618050024,396.81641027348286,AL,RL
47708,185.26420784959973,396.81641027348286,RL,RL
47709,415.5339893164522,396.81641027348286,AL,RL
47710,171.73633584630053,396.81641027348286,AL,RL
47711,366.6922340242188,382.0997659700892,AL,RL
47712,366.6922340242188,382.0997659700892,RL,RL
47713,534.9416320932783,382.0997659700892,RL,RL
47714,293.6781991171344,382.0997659700892,V1,RL
47715,411.00158699703326,382.0997659700892,RL,RL
47716,294.34798651516724,382.0997659700892,AL,RL
47717,283.62661198762567,382.0997659700892,RL,RL
47718,458.86927850458056,382.0997659700892,AL,RL
47719,458.86927850458056,382.0997659700892,RL,RL
47720,321.86259805419917,382.0997659700892,RL,RL
47721,321.86259805419917,382.0997659700892,RL,RL
47722,241.69841511197114,382.0997659700892,RL,RL
47723,350.8395341168347,378.7536501367937,RL,V1
47724,350.8395341168347,378.7536501367937,V1,V1
47725,284.62639755297204,378.7536501367937,RL,V1
47726,284.62639755297204,378.7536501367937,RL,V1
47727,254.87825747694967,378.7536501367937,RL,V1
47728,254.87825747694967,378.7536501367937,RL,V1
47729,360.1962423141159,378.7536501367937,RL,V1
47730,360.1962423141159,378.7536501367937,V1,V1
47731,208.23150481910568,378.7536501367937,V1,V1
47732,417.167322711723,378.7536501367937,V1,V1
47733,363.01002376615554,378.7536501367937,V1,V1
47734,361.3827600877478,378.7536501367937,V1,V1
47735,361.3827600877478,378.7536501367937,V1,V1
47736,270.98580976141403,378.7536501367937,V1,V1
47737,478.7993575636608,378.7536501367937,V1,V1
47738,199.78842686016188,378.7536501367937,V1,V1
47739,299.241395533735,378.7536501367937,V1,V1
47740,334.0946193387895,378.7536501367937,V1,V1
47741,395.7630412106198,378.7536501367937,RL,V1
47742,556.5482519152994,378.7536501367937,AL,V1
47743,206.68571394915,378.7536501367937,RL,V1
47744,281.3091847570646,378.7536501367937,RL,V1
47745,194.70831428087544,378.7536501367937,RL,V1
47746,376.8570255308506,378.7536501367937,RL,V1
47747,376.8570255308506,378.7536501367937,AL,V1
47748,376.8570255308506,378.7536501367937,V1,V1
47749,376.8570255308506,378.7536501367937,RL,V1
47750,246.2851520865651,378.7536501367937,AL,V1
47751,246.2851520865651,378.7536501367937,RL,V1
47752,198.4589056962962,364.33217553778326,RL,V1
47753,198.4589056962962,364.33217553778326,RL,V1
47754,198.4589056962962,364.33217553778326,RL,V1
47755,198.4589056962962,364.33217553778326,V1,V1
47756,357.35647914634126,364.33217553778326,RL,V1
47757,289.7429836215947,364.33217553778326,AL,V1
47758,336.6766400891173,364.33217553778326,V1,V1
47759,336.6766400891173,364.33217553778326,V1,V1
47760,336.6766400891173,364.33217553778326,V1,V1
47761,336.6766400891173,364.33217553778326,RL,V1
47762,336.6766400891173,364.33217553778326,RL,V1
47763,336.6766400891173,364.33217553778326,RL,V1
47764,255.62943332096637,364.33217553778326,RL,V1
47765,231.85289765805595,364.33217553778326,RL,V1
47766,231.85289765805595,364.33217553778326,V1,V1
47767,231.85289765805595,364.33217553778326,RL,V1
47768,231.85289765805595,364.33217553778326,V1,V1
47769,445.9365440723589,364.33217553778326,RL,V1
47770,232.98756606374,364.33217553778326,RL,V1
47771,314.6115877156006,364.33217553778326,RL,V1
